review_scores_rating
94
89
90
84
98
94
91
?
98
97
?
98
95
90
94
98
93
95
?
88
96
98
89
83
98
94
93
95
97
96
91
97
100
94
99
92
95
94
93
97
96
98
99
97
99
100
99
89
100
94
94
90
94
98
87
89
81
94
100
99
94
95
88
96
92
92
95
98
91
96
99
96
92
95
92
97
99
93
98
96
98
97
94
87
90
93
97
100
90
92
99
88
100
70
95
98
93
83
96
97
91
98
94
95
92
96
97
94
95
96
98
86
88
?
93
94
95
95
95
97
?
88
87
80
95
89
?
98
92
87
97
96
98
93
93
94
95
96
100
97
94
94
96
93
100
92
92
87
98
97
94
100
91
100
92
85
89
96
91
89
87
96
88
85
98
96
92
?
98
92
87
100
98
?
96
98
96
91
88
98
100
93
90
98
100
96
97
98
97
87
96
100
47
97
97
96
?
91
99
99
97
97
96
96
97
100
90
90
99
93
82
93
93
93
96
97
98
87
100
91
97
80
97
96
96
98
89
93
98
98
94
98
?
?
89
94
98
?
95
97
100
92
100
100
96
100
86
94
99
97
98
93
96
83
87
99
98
97
97
98
95
92
90
100
92
?
95
90
96
91
90
90
96
99
99
87
73
100
93
94
97
97
92
95
96
96
98
87
98
94
94
87
92
97
91
94
98
97
94
?
93
100
99
97
97
94
96
98
88
97
89
91
95
88
95
98
97
99
84
80
93
93
99
97
91
92
89
93
?
100
98
97
96
95
96
99
94
100
95
99
95
94
93
90
97
94
80
96
93
99
95
93
100
92
99
93
99
95
95
96
?
88
97
88
100
90
98
96
94
95
98
94
96
98
97
100
97
93
99
100
95
97
93
93
97
95
94
91
100
96
93
92
97
96
98
90
98
91
92
98
97
97
93
98
84
92
96
91
95
82
95
99
98
94
93
96
?
97
?
100
98
97
97
99
92
94
93
?
95
92
95
85
96
87
95
91
93
97
75
95
94
94
99
88
100
?
98
99
96
97
97
97
95
94
97
96
96
98
100
100
97
100
90
98
90
97
99
97
95
95
100
97
99
93
98
91
99
95
93
92
98
89
93
82
?
99
100
100
96
98
98
89
93
91
98
100
100
100
?
83
91
100
96
98
94
98
87
96
95
82
86
94
92
99
88
98
100
90
94
100
97
93
95
95
89
73
90
?
97
91
95
97
98
97
96
?
88
94
97
99
97
93
99
94
87
99
94
91
96
100
100
89
97
97
96
?
97
97
96
98
97
98
96
80
99
96
90
100
95
86
93
?
91
94
97
92
76
90
100
90
90
99
99
92
87
83
99
85
89
?
93
93
97
99
96
?
99
94
96
95
98
98
95
96
93
93
96
95
97
94
94
95
93
96
96
70
95
91
100
96
97
100
100
92
97
98
89
88
96
96
97
92
100
98
84
100
97
94
99
95
94
100
100
96
94
100
95
100
96
93
97
98
95
94
95
99
98
91
95
94
94
90
97
93
88
98
100
100
94
99
90
?
95
100
97
95
98
98
100
94
92
92
100
97
91
95
98
93
98
97
99
98
97
90
100
96
90
99
95
95
100
100
94
98
80
89
83
92
98
97
95
94
100
96
89
100
97
97
100
91
97
89
92
90
94
85
91
82
89
100
97
98
100
93
97
96
96
92
98
?
100
97
98
100
84
97
?
95
92
96
100
100
99
95
97
94
97
100
95
93
100
93
98
90
96
98
92
97
97
96
?
93
98
98
100
97
?
?
99
99
90
98
95
100
93
99
99
95
92
100
100
96
98
94
84
91
96
83
94
99
98
100
93
97
?
98
90
98
100
96
96
95
100
98
97
100
93
93
100
93
91
96
93
?
100
80
97
96
87
92
95
97
97
97
95
94
93
97
98
98
98
?
?
96
100
90
96
95
?
96
96
91
100
93
95
96
98
97
98
93
97
97
88
96
98
100
93
98
98
100
84
84
100
95
99
90
97
93
89
98
100
100
100
100
96
100
98
93
98
97
96
94
96
80
98
96
83
96
95
98
?
98
96
93
92
100
?
?
100
94
99
94
98
93
94
94
100
95
97
98
96
93
97
87
98
94
94
95
90
100
100
97
100
?
?
93
93
?
100
89
80
90
94
99
98
94
?
90
100
100
98
99
?
?
?
94
97
89
99
96
90
97
92
87
96
97
95
92
?
?
98
98
89
100
100
85
?
98
?
97
100
85
90
89
97
94
96
?
100
99
99
98
92
97
100
93
99
88
93
100
60
95
96
96
94
98
80
91
80
99
90
98
98
100
94
?
98
96
91
96
95
99
98
100
92
89
94
95
99
98
87
97
98
96
70
93
96
88
95
95
95
97
?
95
94
96
92
96
95
100
94
96
90
99
94
89
97
80
95
98
94
?
98
90
90
92
60
95
97
100
96
73
93
92
93
96
94
83
97
100
98
98
87
98
100
94
88
90
95
95
97
99
97
97
97
95
98
100
93
94
96
98
95
91
96
95
99
90
96
100
95
97
73
96
98
98
96
92
90
95
89
99
94
97
99
?
100
88
97
100
96
93
88
100
97
96
92
94
100
95
95
100
94
93
90
90
100
95
90
90
94
97
97
98
95
95
83
97
93
94
97
86
100
90
90
?
100
90
?
92
93
92
89
91
91
70
95
?
96
100
95
94
94
92
?
93
87
99
91
97
94
100
100
96
94
98
100
100
96
98
90
98
99
97
100
94
93
98
98
97
99
92
86
?
95
?
96
89
88
98
93
?
96
88
90
90
91
93
100
91
94
100
94
100
93
97
99
92
97
97
96
97
100
94
91
91
96
85
87
?
93
99
94
90
84
96
83
97
94
98
93
91
96
80
94
91
98
92
95
90
99
95
95
95
96
91
93
96
87
99
88
94
96
96
97
?
91
89
92
89
99
98
?
91
90
99
?
95
94
91
98
99
92
89
94
94
96
100
98
99
85
100
90
90
94
?
92
96
94
100
98
100
99
91
96
96
97
94
?
97
96
?
91
93
98
98
95
95
93
?
95
87
89
91
?
95
97
80
100
95
97
100
93
77
98
100
95
96
93
93
97
93
94
94
94
99
96
95
?
85
91
94
88
93
?
96
98
97
95
100
97
?
95
89
88
100
95
96
95
100
93
95
95
100
96
95
91
93
94
100
92
93
87
81
98
92
98
96
94
96
94
?
91
97
91
94
90
?
97
98
83
92
89
88
90
83
93
97
100
94
94
?
91
92
92
95
91
93
92
94
96
94
88
96
99
94
98
100
?
96
?
?
93
100
97
96
97
100
83
98
96
98
